,V0226,V0227,V02270,V02271,V02272,V02273,V02274,V2027
147585,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
147586,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147587,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
147588,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
147595,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
147597,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147599,4.0,3.0,0.0,1.0,,,,1.0
147600,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
147601,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
147603,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
147605,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
147606,2.0,,,,1.0,1.0,3.0,3.0
147608,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
147610,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
147611,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
147612,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
147613,2.0,,0.0,1.0,1.0,5.0,3.0,3.0
147614,2.0,,0.0,2.0,1.0,1.0,1.0,1.0
147616,2.0,,0.0,2.0,1.0,3.0,3.0,1.0
147617,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
147618,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
147620,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
147621,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
147622,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
147628,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
147629,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147630,2.0,,,,1.0,1.0,3.0,3.0
147634,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
147635,4.0,3.0,3.0,0.0,,,,1.0
147636,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
147638,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147640,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
147642,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
147643,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
147645,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
147646,2.0,,2.0,2.0,1.0,1.0,3.0,1.0
147648,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
147649,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
147651,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
147652,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147653,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147658,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147660,2.0,,3.0,1.0,1.0,1.0,3.0,1.0
147662,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147663,2.0,,2.0,3.0,1.0,1.0,1.0,1.0
147665,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147666,2.0,,,,1.0,1.0,3.0,3.0
147667,2.0,,2.0,1.0,1.0,1.0,3.0,3.0
147668,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147669,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147670,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
147671,2.0,,,,1.0,1.0,1.0,3.0
147672,2.0,,1.0,1.0,1.0,3.0,5.0,1.0
147679,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
147680,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
147681,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
147682,2.0,,1.0,0.0,1.0,5.0,3.0,1.0
147684,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147685,2.0,,1.0,0.0,1.0,5.0,1.0,1.0
147686,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
147687,2.0,,1.0,2.0,1.0,1.0,3.0,3.0
147688,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
147690,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
147691,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147693,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
147694,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
147700,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
147702,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
147704,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147707,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147710,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147712,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
147713,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
147715,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147716,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
147717,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
147720,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147729,2.0,,4.0,0.0,1.0,1.0,1.0,1.0
147730,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147731,2.0,,3.0,1.0,1.0,1.0,3.0,1.0
147732,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
147734,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
147737,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147741,2.0,,2.0,3.0,1.0,1.0,3.0,1.0
147743,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
147746,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147751,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
147755,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
147756,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
147758,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
147760,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
147762,2.0,,3.0,0.0,3.0,3.0,3.0,1.0
147763,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147767,2.0,,5.0,0.0,1.0,1.0,1.0,1.0
147769,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147773,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
147774,2.0,,3.0,0.0,1.0,1.0,1.0,1.0
147776,2.0,,2.0,1.0,1.0,1.0,1.0,3.0
147777,2.0,,1.0,2.0,3.0,1.0,1.0,1.0
147780,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147781,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147785,4.0,3.0,1.0,1.0,,,,3.0
147789,4.0,3.0,2.0,0.0,,,,1.0
147791,2.0,,2.0,1.0,3.0,3.0,3.0,1.0
147792,4.0,3.0,1.0,0.0,,,,1.0
147794,2.0,,2.0,1.0,1.0,1.0,5.0,1.0
147796,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
147797,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147799,2.0,,3.0,1.0,3.0,1.0,1.0,1.0
147801,2.0,,1.0,0.0,1.0,1.0,5.0,1.0
147802,2.0,,2.0,2.0,1.0,1.0,5.0,1.0
147803,2.0,,4.0,0.0,1.0,1.0,1.0,1.0
147804,2.0,,3.0,0.0,3.0,1.0,1.0,1.0
147806,2.0,,3.0,2.0,1.0,1.0,3.0,1.0
147807,2.0,,3.0,2.0,3.0,1.0,1.0,1.0
147811,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
147812,2.0,,1.0,2.0,3.0,1.0,1.0,1.0
147817,2.0,,1.0,1.0,1.0,1.0,1.0,3.0
147818,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
147822,2.0,,3.0,3.0,1.0,1.0,3.0,1.0
147825,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
147826,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147827,2.0,,1.0,2.0,1.0,1.0,3.0,3.0
147828,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
147830,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
147832,2.0,,,,1.0,1.0,3.0,3.0
147833,2.0,,0.0,2.0,1.0,1.0,3.0,3.0
147834,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147837,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
147838,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
147839,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147841,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
147842,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
147843,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147845,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147847,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
147848,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
147850,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
147851,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
147852,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
147853,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
147854,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
147856,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147857,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
147858,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
147859,2.0,,0.0,2.0,1.0,1.0,3.0,3.0
147861,2.0,,0.0,2.0,1.0,1.0,3.0,3.0
147862,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
147863,2.0,,1.0,2.0,1.0,1.0,3.0,3.0
147864,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147866,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
147870,2.0,,0.0,2.0,1.0,1.0,1.0,1.0
147875,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
147877,4.0,3.0,2.0,0.0,,,,1.0
147881,2.0,,4.0,0.0,3.0,1.0,1.0,1.0
147882,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
147884,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
147886,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
147887,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147892,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
147893,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147894,2.0,,,,3.0,1.0,3.0,3.0
147895,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147896,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147897,2.0,,,,3.0,1.0,3.0,3.0
147901,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
147903,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
147906,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147910,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147911,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147912,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
147913,2.0,,,,1.0,1.0,3.0,3.0
147914,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
147916,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
147917,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
147918,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
147920,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
147926,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
147928,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
147930,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147932,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
147933,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
147935,2.0,,2.0,2.0,3.0,3.0,3.0,1.0
147936,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
147937,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
147938,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147939,2.0,,3.0,1.0,1.0,1.0,3.0,1.0
147942,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
147943,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147944,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
147950,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
147952,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
147953,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
147957,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
147958,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
147959,2.0,,3.0,1.0,1.0,1.0,3.0,1.0
147960,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
147964,2.0,,5.0,0.0,1.0,1.0,3.0,1.0
147965,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147966,2.0,,2.0,2.0,3.0,1.0,3.0,1.0
147967,2.0,,2.0,2.0,3.0,1.0,1.0,1.0
147968,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
147969,2.0,,2.0,2.0,1.0,1.0,3.0,1.0
147972,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
147973,2.0,,3.0,1.0,3.0,3.0,3.0,1.0
147978,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147979,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
147980,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
147983,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
147985,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
147986,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
147987,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147988,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
147989,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
147990,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
147993,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
147994,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
147996,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
147997,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
147998,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
147999,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
148000,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
148002,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
148003,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
148006,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
148007,2.0,,2.0,0.0,3.0,3.0,3.0,3.0
148009,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148011,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
148013,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
148014,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
148015,2.0,,1.0,0.0,1.0,1.0,5.0,1.0
148016,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
148017,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
148018,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148022,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148024,2.0,,3.0,0.0,1.0,1.0,3.0,3.0
148025,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148026,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
148029,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148031,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148032,2.0,,1.0,2.0,1.0,1.0,1.0,1.0
148033,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
148037,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
148052,2.0,,,,1.0,1.0,3.0,3.0
148056,2.0,,3.0,0.0,3.0,3.0,3.0,1.0
148059,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
148060,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
148061,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
148063,2.0,,4.0,0.0,3.0,3.0,3.0,1.0
148074,2.0,,5.0,0.0,1.0,3.0,3.0,1.0
148075,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148079,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
148083,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
148085,2.0,,1.0,1.0,3.0,1.0,1.0,3.0
148094,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
148095,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
148098,2.0,,2.0,2.0,1.0,1.0,3.0,1.0
148100,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
148102,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
148103,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
148110,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
148111,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
148113,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
148114,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
148115,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
148118,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
148119,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148125,2.0,,1.0,0.0,1.0,3.0,1.0,3.0
148126,2.0,,3.0,3.0,1.0,3.0,3.0,1.0
148128,2.0,,0.0,2.0,3.0,1.0,1.0,1.0
148129,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
148131,2.0,,3.0,0.0,3.0,1.0,1.0,1.0
148132,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
148134,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
148137,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
148138,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148140,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148141,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
148143,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
148144,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
148146,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
148147,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
148149,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
148150,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
148151,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
148152,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
148153,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148154,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
148155,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
148159,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
148160,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
148161,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
148163,2.0,,0.0,1.0,1.0,1.0,1.0,3.0
148164,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
148165,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
148166,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
148167,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
148168,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
148169,2.0,,1.0,2.0,1.0,1.0,3.0,3.0
148176,2.0,,0.0,2.0,1.0,1.0,3.0,3.0
148186,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148187,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
148189,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
148191,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148194,2.0,,1.0,1.0,1.0,3.0,3.0,3.0
148195,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148197,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
148198,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148200,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
148201,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148202,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
148204,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
148206,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
148207,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148208,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
148209,2.0,,0.0,3.0,1.0,1.0,3.0,1.0
148210,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148212,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148214,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148215,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148217,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
148218,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
148219,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148220,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148221,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148224,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
148225,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148226,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
148228,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
148231,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
148232,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
148234,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
148237,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148239,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
148241,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148244,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148246,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
148248,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148251,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148252,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
148253,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
148255,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
148258,2.0,,3.0,1.0,1.0,1.0,3.0,1.0
148259,2.0,,2.0,1.0,3.0,3.0,1.0,1.0
148261,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148262,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148264,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148265,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148266,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
148267,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
148268,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
148270,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
148273,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148274,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
148275,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
148277,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148280,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148290,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
148292,2.0,,3.0,0.0,3.0,3.0,3.0,1.0
148294,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148298,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
148299,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148300,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
148301,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148303,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
148305,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148309,2.0,,3.0,0.0,1.0,1.0,3.0,3.0
148310,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
148312,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
148314,2.0,,3.0,0.0,1.0,1.0,3.0,3.0
148315,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148317,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148319,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
148320,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148322,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
148326,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
148327,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
148328,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
148331,2.0,,4.0,0.0,3.0,1.0,1.0,1.0
148332,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
148333,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148334,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
148336,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
148339,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
148340,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
148343,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
148346,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
148347,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
148349,2.0,,3.0,0.0,1.0,3.0,3.0,1.0
148353,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
148359,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148360,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
148365,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
148367,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
148369,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
148371,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
148374,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
148375,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
148377,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
148379,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
148380,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
148381,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
148382,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
148383,2.0,,2.0,1.0,3.0,3.0,3.0,1.0
148386,2.0,,3.0,0.0,3.0,3.0,3.0,1.0
148388,2.0,,2.0,0.0,1.0,3.0,3.0,3.0
148389,2.0,,2.0,2.0,3.0,3.0,3.0,1.0
148392,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148393,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
148394,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
148397,2.0,,0.0,2.0,3.0,1.0,3.0,3.0
148398,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
148399,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
148402,2.0,,4.0,0.0,1.0,3.0,3.0,1.0
148403,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
148404,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
148409,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
148414,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
148415,2.0,,3.0,0.0,3.0,3.0,1.0,1.0
148416,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
148418,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
148419,2.0,,2.0,1.0,3.0,3.0,3.0,1.0
148420,2.0,,3.0,0.0,1.0,3.0,3.0,1.0
148421,2.0,,0.0,2.0,3.0,1.0,1.0,1.0
148423,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
148424,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
148427,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
148428,2.0,,0.0,3.0,1.0,1.0,3.0,1.0
148429,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
148430,2.0,,5.0,1.0,1.0,3.0,3.0,1.0
148431,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
148432,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
148436,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
148437,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
148438,2.0,,1.0,2.0,1.0,3.0,3.0,1.0
148440,2.0,,2.0,0.0,3.0,1.0,5.0,1.0
148441,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
148442,2.0,,0.0,2.0,1.0,3.0,3.0,3.0
148443,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
